Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,base_form,grade,synonyms,missing_data
cruise,18,18,12.27,9.33,2.61,1,,,,
bagpipe,18,18,0.29,9.33,2.61,1,,,,
consider,18,18,52.47,9.33,2.57,1,,,,
blurriness,18,18,0.02,9.33,2.54,1,,,,
replenish,18,18,0.51,9.33,2.47,1,,,,
undamaged,18,18,0.35,9.33,2.38,1,,,,
autobiographical,18,18,0.43,9.33,2.35,1,,,,
forevermore,18,18,0.53,9.33,2.33,1,,,,
invasion,18,18,8.51,9.33,2.3,1,,,,
separator,18,18,0.1,9.33,2.28,1,,,,
droplet,18,18,0.04,9.33,2.28,1,,,,
random,18,18,10.24,9.33,2.22,1,,,,
disturbance,18,18,3.94,9.33,2.17,1,,,,
confirm,18,18,14.43,9.33,1.91,1,,,,
worthless,18,18,9.27,9.33,1.64,1,,,,
wingspread,21,18,0.04,9.39,3.09,0.86,,,,
pushcart,20,18,0.33,9.39,4.19,0.9,,,,
trinket,20,18,0.71,9.39,3.9,0.9,,,,
zillionth,20,18,0.06,9.39,3.82,0.9,,,,
boysenberry,19,18,0.43,9.39,4.86,0.95,,,,
headachy,19,18,0.04,9.39,3.87,0.95,,,,
blustery,19,18,0.22,9.39,3.68,0.95,,,,
princely,19,18,0.12,9.39,3.65,0.95,,,,
slay,19,18,2.14,9.39,3.33,0.95,,,,
jazzy,19,18,0.49,9.39,3.24,0.95,,,,
tetherball,19,18,0.18,9.39,3.24,0.95,,,,
snooper,19,18,0.06,9.39,3.07,0.95,,,,
overblown,19,18,0.24,9.39,2.81,0.95,,,,
worrywart,19,18,0.1,9.39,2.75,0.95,,,,
lag,19,18,1.47,9.39,2.57,0.95,,,,
exception,19,18,8.02,9.39,2.4,0.95,,,,
parenthesis,19,18,0.06,9.39,2.25,0.95,,,,
centaur,19,18,0.14,9.39,2.2,0.95,,,,
hitch,18,18,4.08,9.39,4.39,1,,,,
moped,18,18,0.45,9.39,4.13,1,,,,
saltwater,18,18,0.61,9.39,4.09,1,,,,
union,18,18,21.78,9.39,3.91,1,,,,
nudeness,18,18,0.02,9.39,3.85,1,,,,
oral,18,18,4.31,9.39,3.74,1,,,,
coastguard,18,18,0.25,9.39,3.57,1,,,,
innocence,18,18,6.59,9.39,3.52,1,,,,
octave,18,18,0.27,9.39,3.5,1,,,,
watchdog,18,18,1.04,9.39,3.43,1,,,,
dealer,18,18,16.29,9.39,3.42,1,,,,
sympathetic,18,18,3.8,9.39,3.35,1,,,,
clog,18,18,0.8,9.39,3.33,1,,,,
stretcher,18,18,2.22,9.39,3.31,1,,,,
betray,18,18,9.14,9.39,3.27,1,,,,
hickory,18,18,1.35,9.39,3.24,1,,,,
ivory,18,18,1.39,9.39,3.22,1,,,,
unconnected,18,18,0.25,9.39,3.2,1,,,,
invade,18,18,3.06,9.39,3.18,1,,,,
unclouded,18,18,0.04,9.39,3.18,1,,,,
fireside,18,18,0.39,9.39,3.16,1,,,,
application,18,18,10,9.39,3.09,1,,,,
ownership,18,18,2.27,9.39,3.07,1,,,,
rebound,18,18,2.78,9.39,3.03,1,,,,
streaky,18,18,0.12,9.39,3.03,1,,,,
aquatics,18,18,0.06,9.39,3.03,1,,,,
widespread,18,18,0.92,9.39,2.97,1,,,,
feeble,18,18,1.69,9.39,2.95,1,,,,
overtime,18,18,6.24,9.39,2.91,1,,,,
untouchable,18,18,0.86,9.39,2.87,1,,,,
rookie,18,18,4.94,9.39,2.83,1,,,,
laundrywoman,18,18,0.02,9.39,2.64,1,,,,
victim,18,18,47.73,9.39,2.62,1,,,,
skincare,18,18,0.02,9.39,2.62,1,,,,
famish,18,18,0.06,9.39,2.59,1,,,,
rearrangement,18,18,0.06,9.39,2.55,1,,,,
unappreciated,18,18,0.47,9.39,2.48,1,,,,
blueprint,18,18,1.24,9.39,2.43,1,,,,
unsupervised,18,18,0.61,9.39,2.43,1,,,,
obese,18,18,0.49,9.39,2.4,1,,,,
misguided,18,18,1.67,9.39,2.35,1,,,,
waterway,18,18,0.12,9.39,2.33,1,,,,
modify,18,18,0.98,9.39,2.25,1,,,,
conference,18,18,25.41,9.39,1.88,1,,,,
javelin,21,18,0.47,9.44,3.68,0.86,,,,
sappy,21,18,0.84,9.44,3.24,0.86,,,,
clink,20,18,1.29,9.44,4.44,0.9,,,,
orbiter,20,18,0.08,9.44,3.03,0.9,,,,
thunderclap,19,18,0.57,9.44,5.93,0.95,,,,
ratty,19,18,0.71,9.44,4.36,0.95,,,,
speedster,19,18,0.16,9.44,3.31,0.95,,,,
vigil,19,18,0.86,9.44,3.17,0.95,,,,
bonehead,19,18,1.18,9.44,3.15,0.95,,,,
fielder,19,18,0.55,9.44,3.07,0.95,,,,
gunroom,19,18,0.06,9.44,2.97,0.95,,,,
overshadow,19,18,0.14,9.44,2.85,0.95,,,,
backbend,19,18,0.04,9.44,2.85,0.95,,,,
skeletal,19,18,0.47,9.44,2.79,0.95,,,,
dread,19,18,2.51,9.44,2.73,0.95,,,,
cockatoo,19,18,0.16,9.44,2.45,0.95,,,,
goggle,18,18,0.53,9.44,4.91,1,,,,
decoy,18,18,3.57,9.44,4.29,1,,,,
specialness,18,18,0.22,9.44,3.99,1,,,,
emptiness,18,18,1.8,9.44,3.75,1,,,,
frostbite,18,18,0.88,9.44,3.7,1,,,,
bruising,18,18,1.69,9.44,3.65,1,,,,
racist,18,18,4.82,9.44,3.6,1,,,,
layaway,18,18,1.45,9.44,3.58,1,,,,
flurry,18,18,0.47,9.44,3.55,1,,,,
guardian,18,18,7.02,9.44,3.47,1,,,,
reunite,18,18,0.71,9.44,3.45,1,,,,
softener,18,18,0.45,9.44,3.4,1,,,,
dope,18,18,16.08,9.44,3.33,1,,,,
magnificence,18,18,0.65,9.44,3.29,1,,,,
alertness,18,18,0.08,9.44,3.28,1,,,,
doubter,18,18,0.02,9.44,3.18,1,,,,
headstone,18,18,1,9.44,3.13,1,,,,
aquatic,18,18,0.55,9.44,3.11,1,,,,
cope,18,18,3.25,9.44,3.03,1,,,,
brotherhood,18,18,4.16,9.44,3.01,1,,,,
flannel,18,18,1.37,9.44,2.99,1,,,,
unthinking,18,18,0.04,9.44,2.99,1,,,,
anthem,18,18,1.88,9.44,2.96,1,,,,
superstitious,18,18,3.43,9.44,2.89,1,,,,
habitat,18,18,2.24,9.44,2.83,1,,,,
manlike,18,18,0.12,9.44,2.81,1,,,,
scurry,18,18,0.78,9.44,2.79,1,,,,
twitchy,18,18,0.59,9.44,2.71,1,,,,
orchestra,18,18,5.51,9.44,2.64,1,,,,
intrude,18,18,2.53,9.44,2.59,1,,,,
nearsighted,18,18,0.53,9.44,2.53,1,,,,
freshness,18,18,0.57,9.44,2.48,1,,,,
archaeological,18,18,0.94,9.44,2.45,1,,,,
conclusion,18,18,9.12,9.44,2.41,1,,,,
fatherly,18,18,0.61,9.44,2.41,1,,,,
jolt,18,18,1.37,9.44,2.31,1,,,,
energize,18,18,0.39,9.44,2.28,1,,,,
hypnosis,18,18,1.98,9.44,2.23,1,,,,
decaying,18,18,0.71,9.44,2.23,1,,,,
accurate,18,18,7.84,9.44,2.2,1,,,,
unnatural,18,18,2.75,9.44,2.2,1,,,,
notification,18,18,0.61,9.44,2.2,1,,,,
composition,18,18,2.43,9.44,2.18,1,,,,
disruption,18,18,1,9.44,2.18,1,,,,
theatrical,18,18,2.51,9.44,2.15,1,,,,
sandstorm,18,18,0.82,9.44,2.12,1,,,,
overtake,18,18,0.73,9.44,2.01,1,,,,
captive,18,18,2.27,9.44,1.89,1,,,,
traitor,18,18,10.59,9.44,1.85,1,,,,
cookware,18,18,0.12,9.44,1.82,1,,,,
productive,18,18,2.41,9.44,1.76,1,,,,
warmhearted,18,18,0.08,9.44,1.62,1,,,,
cavalryman,21,18,0.1,9.5,3.67,0.86,,,,
smacker,19,18,0.04,9.5,5.12,0.95,,,,
splitter,19,18,0.08,9.5,4.34,0.95,,,,
clownishness,19,18,0.02,9.5,4.11,0.95,,,,
grandnephew,19,18,0.04,9.5,3.28,0.95,,,,
gorgeousness,19,18,0.16,9.5,2.48,0.95,,,,
prowl,19,18,1.29,9.5,2.41,0.95,,,,
recognition,19,18,4.57,9.5,2.26,0.95,,,,
strongman,18,18,0.1,9.5,4.71,1,,,,
disbelieve,18,18,0.16,9.5,4.26,1,,,,
dishpan,18,18,0.16,9.5,4.15,1,,,,
waistband,18,18,0.2,9.5,4.11,1,,,,
virus,18,18,18.9,9.5,3.84,1,,,,
employment,18,18,5.33,9.5,3.79,1,,,,
impossibility,18,18,0.69,9.5,3.75,1,,,,
wicker,18,18,0.94,9.5,3.68,1,,,,
dispense,18,18,1.35,9.5,3.5,1,,,,
apostle,18,18,1.39,9.5,3.33,1,,,,
ceramics,18,18,0.57,9.5,3.17,1,,,,
founder,18,18,2.12,9.5,3.15,1,,,,
damper,18,18,0.84,9.5,3.15,1,,,,
abide,18,18,2.71,9.5,3.11,1,,,,
prosecute,18,18,2.82,9.5,3.09,1,,,,
interception,18,18,0.57,9.5,3,1,,,,
chemical,18,18,11.35,9.5,2.96,1,,,,
kindling,18,18,0.57,9.5,2.96,1,,,,
entity,18,18,1.69,9.5,2.94,1,,,,
consideration,18,18,6.55,9.5,2.87,1,,,,
patrolman,18,18,1.22,9.5,2.87,1,,,,
discount,18,18,4.76,9.5,2.83,1,,,,
armored,18,18,3.25,9.5,2.79,1,,,,
mascot,18,18,1.65,9.5,2.75,1,,,,
overload,18,18,1.78,9.5,2.73,1,,,,
restraint,18,18,2.57,9.5,2.64,1,,,,
glorified,18,18,1.22,9.5,2.62,1,,,,
untimed,18,18,0.04,9.5,2.62,1,,,,
custody,18,18,19.25,9.5,2.55,1,,,,
ideal,18,18,7.33,9.5,2.5,1,,,,
swiftness,18,18,0.08,9.5,2.46,1,,,,
lieutenant,18,18,104.04,9.5,2.43,1,,,,
mutter,18,18,0.43,9.5,2.38,1,,,,
stowaway,18,18,0.67,9.5,2.33,1,,,,
percussionist,18,18,0.18,9.5,2.28,1,,,,
presentation,18,18,7.22,9.5,2.15,1,,,,
pamphlet,18,18,1.18,9.5,2.15,1,,,,
unimpressed,18,18,0.31,9.5,2.09,1,,,,
exceptional,18,18,2.92,9.5,2.07,1,,,,
etiquette,18,18,1.88,9.5,2.01,1,,,,
telegraph,18,18,3.27,9.5,1.98,1,,,,
jeweler,18,18,1.04,9.5,1.65,1,,,,
tonsil,18,18,0.35,9.5,1.42,1,,,,
homonym,20,18,0.08,9.56,2.85,0.9,,,,
prances,19,18,0.02,9.56,4.9,0.95,,,,
slobbery,19,18,0.1,9.56,4.36,0.95,,,,
redesign,19,18,0.47,9.56,3.79,0.95,,,,
miniaturize,19,18,0.1,9.56,3.78,0.95,,,,
storekeeping,19,18,0.02,9.56,3.62,0.95,,,,
charade,19,18,2.2,9.56,3.5,0.95,,,,
inventive,19,18,0.9,9.56,3.36,0.95,,,,
catchable,19,18,0.06,9.56,3.2,0.95,,,,
scowl,19,18,0.51,9.56,3.07,0.95,,,,
tonsillitis,19,18,0.02,9.56,3.05,0.95,,,,
misadventure,19,18,0.2,9.56,2.89,0.95,,,,
weary,19,18,4.16,9.56,2.85,0.95,,,,
stagger,19,18,0.59,9.56,2.83,0.95,,,,
retype,19,18,0.04,9.56,2.36,0.95,,,,
sayonara,18,18,1.65,9.56,5.14,1,,,,
midfielder,18,18,0.02,9.56,4.49,1,,,,
rumor,18,18,10.41,9.56,4.1,1,,,,
evacuation,18,18,3.31,9.56,3.99,1,,,,
sportsmanlike,18,18,0.08,9.56,3.91,1,,,,
interrupter,18,18,0.06,9.56,3.68,1,,,,
fund,18,18,10.61,9.56,3.63,1,,,,
penicillin,18,18,2.45,9.56,3.57,1,,,,
folklore,18,18,0.88,9.56,3.57,1,,,,
artful,18,18,0.18,9.56,3.48,1,,,,
diddlysquat,18,18,0.04,9.56,3.48,1,,,,
slithery,18,18,0.12,9.56,3.47,1,,,,
antics,18,18,0.98,9.56,3.43,1,,,,
brushfire,18,18,0.04,9.56,3.43,1,,,,
introductory,18,18,0.33,9.56,3.4,1,,,,
broaden,18,18,0.98,9.56,3.36,1,,,,
dedication,18,18,3.39,9.56,3.24,1,,,,
bloodsucker,18,18,0.35,9.56,3.24,1,,,,
jitter,18,18,0.16,9.56,3.24,1,,,,
clipper,18,18,1.16,9.56,3.15,1,,,,
wanderer,18,18,0.63,9.56,3.15,1,,,,
boa,18,18,1.29,9.56,3.13,1,,,,
breathless,18,18,1.08,9.56,3.11,1,,,,
disordered,18,18,0.14,9.56,2.97,1,,,,
despair,18,18,5.86,9.56,2.94,1,,,,
studio,18,18,23.33,9.56,2.91,1,,,,
heir,18,18,5.22,9.56,2.91,1,,,,
external,18,18,2.47,9.56,2.89,1,,,,
racism,18,18,1.73,9.56,2.87,1,,,,
stun,18,18,1.88,9.56,2.85,1,,,,
unconcerned,18,18,0.31,9.56,2.85,1,,,,
allowable,18,18,0.1,9.56,2.77,1,,,,
wildfire,18,18,0.98,9.56,2.71,1,,,,
radiance,18,18,0.24,9.56,2.68,1,,,,
newscaster,18,18,0.57,9.56,2.57,1,,,,
deadline,18,18,5.86,9.56,2.55,1,,,,
unseen,18,18,2.16,9.56,2.55,1,,,,
mucus,18,18,0.59,9.56,2.48,1,,,,
rewire,18,18,0.47,9.56,2.45,1,,,,
repellant,18,18,0.08,9.56,2.45,1,,,,
debate,18,18,9.29,9.56,2.38,1,,,,
interpret,18,18,2.45,9.56,2.25,1,,,,
vibration,18,18,1.57,9.56,2.2,1,,,,
supportive,18,18,4.65,9.56,2.15,1,,,,
slaughter,18,18,5.45,9.56,2.06,1,,,,
relaxation,18,18,1.57,9.56,2.06,1,,,,
thoughtless,18,18,1.39,9.56,2.06,1,,,,
matinee,18,18,1.14,9.56,1.95,1,,,,
pier,18,18,6.55,9.56,1.89,1,,,,
masterpiece,18,18,3.53,9.56,1.79,1,,,,
prefix,18,18,0.41,9.56,1.65,1,,,,
brachiosaurus,20,18,0.1,9.61,5.3,0.9,,,,
popper,20,18,0.39,9.61,4.05,0.9,,,,
hatband,20,18,0.02,9.61,3.05,0.9,,,,
ally,20,18,32.67,9.61,2.28,0.9,,,,
rein,19,18,0.76,9.61,4.68,0.95,,,,
whatnot,19,18,1.98,9.61,4.37,0.95,,,,
sec,19,18,17.2,9.61,3.68,0.95,,,,
cakewalk,19,18,0.41,9.61,3.24,0.95,,,,
cauldron,19,18,0.47,9.61,3.22,0.95,,,,
